WP_100526537.1#43|Paenibacillus_sp__GM1FR	393	+	+	0	-2808	-2416	35080	35472	WP_133120406.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	735	+	+	0	-2391	-1657	35497	36231	WP_076329400.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	342	+	-	3	-1576	-1235	36312	36653	WP_076253421.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	516	+	+	0	-1093	-578	36795	37310	WP_100526536.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	1116	+	+	44	1	1116	37889	39004	WP_100526537.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	312	+	+	1	1129	1440	39017	39328	WP_047841781.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	639	+	+	0	1641	2279	39529	40167	WP_133120407.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	243	+	+	0	2292	2534	40180	40422	WP_165789810.1#43	NZ_MKZL01000004.1	GCF_002803315.1
WP_100526537.1#43|Paenibacillus_sp__GM1FR	450	+	+	0	2531	2980	40419	40868	WP_100526540.1#43	NZ_MKZL01000004.1	GCF_002803315.1



WP_291750403.1#16|uncultured_Clostridium_sp_	375	+	+	1	-1182	-808	81	455	WP_294196095.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1
WP_291750403.1#16|uncultured_Clostridium_sp_	213	+	+	0	-724	-512	539	751	WP_294196092.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1
WP_291750403.1#16|uncultured_Clostridium_sp_	216	+	+	0	-260	-45	1003	1218	WP_304857918.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1
WP_291750403.1#16|uncultured_Clostridium_sp_	855	+	+	44	1	855	1264	2118	WP_291750403.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1
WP_291750403.1#16|uncultured_Clostridium_sp_	366	+	+	1	855	1220	2118	2483	WP_291750404.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1
WP_291750403.1#16|uncultured_Clostridium_sp_	315	+	+	0	1720	2034	2983	3297	WP_291750405.1#16	NZ_CAPIWS010000035.1	GCF_948635495.1



WP_123063861.1#7|Paenibacillus_amylolyticus	1701	+	+	0	-3287	-1587	71094	72794	WP_123063859.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	354	+	-	3	-1510	-1157	72871	73224	WP_123063860.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	429	+	+	0	-993	-565	73388	73816	WP_240036734.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	486	+	+	0	-676	-191	73705	74190	WP_240036736.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	1224	+	+	44	1	1224	74382	75605	WP_123063861.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	300	+	+	1	1244	1543	75625	75924	WP_123063862.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	603	+	+	27	1558	2160	75939	76541	WP_123063863.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	492	+	+	0	2213	2704	76594	77085	WP_123063864.1#7	NZ_RIAS01000004.1	GCF_003719335.1
WP_123063861.1#7|Paenibacillus_amylolyticus	438	+	+	31	2713	3150	77094	77531	WP_123063865.1#7	NZ_RIAS01000004.1	GCF_003719335.1



WP_274714053.1#49|Xenorhabdus_bovienii	668	+	+	44	1	668	1	668	WP_274714053.1#49	NZ_JAILSS010000224.1	GCF_028863225.1
WP_274714053.1#49|Xenorhabdus_bovienii	618	+	+	0	684	1301	684	1301	WP_274714054.1#49	NZ_JAILSS010000224.1	GCF_028863225.1
WP_274714053.1#49|Xenorhabdus_bovienii	186	+	-	0	1400	1585	1400	1585	WP_274714055.1#49	NZ_JAILSS010000224.1	GCF_028863225.1
WP_274714053.1#49|Xenorhabdus_bovienii	147	+	+	0	1524	1670	1524	1670	WP_421692494.1#49	NZ_JAILSS010000224.1	GCF_028863225.1



WP_252371108.1#15|Paenilisteria_newyorkensis	1341	+	-	0	-2711	-1371	76716	78056	WP_137657446.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	294	+	+	0	-1163	-870	78264	78557	WP_137657447.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	315	+	+	0	-848	-534	78579	78893	WP_137657448.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	468	+	+	30	-547	-80	78880	79347	WP_137657449.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	873	+	+	44	1	873	79428	80300	WP_252371108.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	312	+	+	1	895	1206	80322	80633	WP_137657450.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	972	+	-	0	1320	2291	80747	81718	WP_137657451.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	1608	+	-	0	2602	4209	82029	83636	WP_137657452.1#15	NZ_BJEY01000008.1	GCF_005405625.1
WP_252371108.1#15|Paenilisteria_newyorkensis	192	+	+	0	4537	4728	83964	84155	WP_373862725.1#15	NZ_BJEY01000008.1	GCF_005405625.1



