WP_432294459.1#23|Endobacterium_panacihumi	621	-	-	0	-4884	-4264	627922	628542	WP_432294463.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	2133	-	-	22	-4225	-2093	625751	627883	WP_432294462.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	885	-	+	15	-2015	-1131	624789	625673	WP_432294461.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	966	-	-	0	-1100	-135	623793	624758	WP_432294460.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	693	-	+	26	1	693	622965	623657	WP_432294459.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	597	-	+	14	723	1319	622339	622935	WP_432294458.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	990	-	+	0	1447	2436	621222	622211	WP_432294457.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	648	-	-	19	2515	3162	620496	621143	WP_432294455.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1
WP_432294459.1#23|Endobacterium_panacihumi	762	-	+	21	3535	4296	619362	620123	WP_432294454.1#23	NZ_JBOZRA010000002.1	GCF_050847465.1



WP_121644626.1#21|Notoacmeibacter_ruber	1068	-	+	0	-3194	-2127	1064063	1065130	WP_121644629.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	687	-	+	0	-2130	-1444	1063380	1064066	WP_121644628.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	840	-	+	15	-1447	-608	1062544	1063383	WP_121644627.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	450	-	+	17	-451	-2	1061938	1062387	WP_121646378.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	768	-	+	26	1	768	1061168	1061935	WP_121644626.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	594	-	+	14	791	1384	1060552	1061145	WP_121644625.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	513	-	-	0	1395	1907	1060029	1060541	WP_121644624.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	648	-	-	19	1980	2627	1059309	1059956	WP_121646377.1#21	NZ_RCWN01000001.1	GCF_003668555.1
WP_121644626.1#21|Notoacmeibacter_ruber	954	-	+	25	2962	3915	1058021	1058974	WP_121644623.1#21	NZ_RCWN01000001.1	GCF_003668555.1



WP_183649506.1#28|Brucella_daejeonensis	2121	-	-	22	-4665	-2545	61868	63988	WP_183649514.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	846	-	-	0	-2467	-1622	60945	61790	WP_183649512.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	873	-	+	15	-1484	-612	59935	60807	WP_183649510.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	468	-	+	17	-516	-49	59372	59839	WP_183649508.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	678	-	+	26	1	678	58645	59322	WP_183649506.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	600	-	+	14	701	1300	58023	58622	WP_183649504.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	642	-	-	19	1387	2028	57295	57936	WP_183649494.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	825	-	+	21	2367	3191	56132	56956	WP_183649491.1#28	NZ_JBHEET010000017.1	GCF_041930105.1
WP_183649506.1#28|Brucella_daejeonensis	2076	-	+	20	3188	5263	54060	56135	WP_183649489.1#28	NZ_JBHEET010000017.1	GCF_041930105.1



WP_382344699.1#29|Limoniibacter_endophyticus	666	+	+	0	-4657	-3992	64177	64842	WP_189489197.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	2121	+	-	22	-3617	-1497	65217	67337	WP_189489199.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	852	+	+	15	-1400	-549	67434	68285	WP_189489201.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	447	+	+	17	-461	-15	68373	68819	WP_189489203.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	651	+	+	26	1	651	68835	69485	WP_382344699.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	603	+	+	14	681	1283	69515	70117	WP_189489205.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	648	+	-	19	1398	2045	70232	70879	WP_189489206.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	807	+	+	21	2365	3171	71199	72005	WP_189489208.1#29	NZ_BMZO01000004.1	GCF_014652835.1
WP_382344699.1#29|Limoniibacter_endophyticus	2010	+	+	20	3239	5248	72073	74082	WP_189489210.1#29	NZ_BMZO01000004.1	GCF_014652835.1



WP_166189457.1#18|Pontivivens_nitratireducens	750	+	-	0	-5659	-4910	1084376	1085125	WP_166189447.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	1815	+	-	0	-4913	-3099	1085122	1086936	WP_166189449.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	1998	+	-	0	-2994	-997	1087041	1089038	WP_166189452.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	747	+	-	2	-878	-132	1089157	1089903	WP_166189454.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	630	+	+	26	1	630	1090036	1090665	WP_166189457.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	987	+	-	11	634	1620	1090669	1091655	WP_166189460.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	858	+	-	0	1644	2501	1091679	1092536	WP_166189462.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	948	+	+	0	2616	3563	1092651	1093598	WP_166189464.1#18	NZ_CP049811.1	GCF_011290545.1
WP_166189457.1#18|Pontivivens_nitratireducens	1266	+	+	0	3560	4825	1093595	1094860	WP_166189466.1#18	NZ_CP049811.1	GCF_011290545.1



WP_011748545.1#19|Paracoccus_denitrificans	504	+	+	0	-3904	-3401	105384	105887	WP_011748541.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	705	+	-	0	-3413	-2709	105875	106579	WP_011748542.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	1473	+	+	6	-2424	-952	106864	108336	WP_011748543.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	747	+	-	2	-906	-160	108382	109128	WP_011748544.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	621	+	+	26	1	621	109289	109909	WP_011748545.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	483	+	+	0	803	1285	110091	110573	WP_011748546.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	312	+	-	0	1294	1605	110582	110893	WP_011748547.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	2388	+	+	0	1788	4175	111076	113463	WP_011748548.1#19	NZ_FOYK01000005.1	GCF_900115985.1
WP_011748545.1#19|Paracoccus_denitrificans	558	+	+	0	4354	4911	113642	114199	WP_011748549.1#19	NZ_FOYK01000005.1	GCF_900115985.1



WP_377682590.1#17|Paracoccus_cavernae	594	-	-	0	-4576	-3983	3083040	3083633	WP_377786933.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	984	-	+	12	-3749	-2766	3081823	3082806	WP_377683589.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	1470	-	+	6	-2703	-1234	3080291	3081760	WP_377682586.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	753	-	-	2	-913	-161	3079218	3079970	WP_377682588.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	654	-	+	26	1	654	3078403	3079056	WP_377682590.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	987	-	-	11	928	1914	3077143	3078129	WP_377682591.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	171	-	-	13	1914	2084	3076973	3077143	WP_377786930.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	534	-	-	13	2084	2617	3076440	3076973	WP_377786927.1#17	NZ_JBHUOC010000001.1	GCF_042685885.1
WP_377682590.1#17|Paracoccus_cavernae	206	-	+	28	2742	2947	3076110	3076315	pseudogene_17.3*#17	NZ_JBHUOC010000001.1	GCF_042685885.1



WP_216034863.1#26|Paracoccus_marinaquae	993	-	+	12	-4150	-3158	4052	5044	WP_216034867.1#26	NZ_JAHKNG010000071.1	GCF_018860165.1
WP_216034863.1#26|Paracoccus_marinaquae	1473	-	+	6	-2847	-1375	2269	3741	WP_216034866.1#26	NZ_JAHKNG010000071.1	GCF_018860165.1
WP_216034863.1#26|Paracoccus_marinaquae	255	-	+	10	-1265	-1011	1905	2159	WP_216034865.1#26	NZ_JAHKNG010000071.1	GCF_018860165.1
WP_216034863.1#26|Paracoccus_marinaquae	747	-	-	2	-935	-189	1083	1829	WP_216034864.1#26	NZ_JAHKNG010000071.1	GCF_018860165.1
WP_216034863.1#26|Paracoccus_marinaquae	636	-	+	26	1	636	258	893	WP_216034863.1#26	NZ_JAHKNG010000071.1	GCF_018860165.1



WP_260277802.1#25|Paracoccus_maritimus	993	-	+	12	-4091	-3099	201857	202849	WP_260277806.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	1473	-	+	6	-2876	-1404	200162	201634	WP_260277805.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	255	-	+	10	-1287	-1033	199791	200045	WP_260277804.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	756	-	-	2	-942	-187	198945	199700	WP_260277803.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	636	-	+	26	1	636	198122	198757	WP_260277802.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	726	-	-	0	663	1388	197370	198095	WP_260277801.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	831	-	-	0	1544	2374	196384	197214	WP_260277800.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	957	-	-	0	2379	3335	195423	196379	WP_260277799.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1
WP_260277802.1#25|Paracoccus_maritimus	1410	-	-	0	3351	4760	193998	195407	WP_209056224.1#25	NZ_JANAVZ010000007.1	GCF_025195095.1



WP_187792926.1#16|Paracoccus_amoyensis	669	-	-	0	-3762	-3094	422608	423276	WP_187792930.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	1473	-	+	6	-2910	-1438	420952	422424	WP_187792929.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	255	-	+	10	-1323	-1069	420583	420837	WP_187792928.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	750	-	-	2	-933	-184	419698	420447	WP_187792927.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	636	-	+	26	1	636	418878	419513	WP_187792926.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	990	-	-	11	873	1862	417652	418641	WP_187792925.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	660	-	-	13	1872	2531	416983	417642	WP_187792924.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	207	-	+	16	2627	2833	416681	416887	WP_022705914.1#16	NZ_JACOQL010000002.1	GCF_014490725.1
WP_187792926.1#16|Paracoccus_amoyensis	702	-	+	24	3008	3709	415805	416506	WP_187792923.1#16	NZ_JACOQL010000002.1	GCF_014490725.1



WP_275104817.1#7|Paracoccus_qomolangmaensis	990	+	+	12	-4064	-3075	3085893	3086882	WP_275104813.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	1473	+	+	6	-2847	-1375	3087110	3088582	WP_275104814.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	255	+	+	10	-1262	-1008	3088695	3088949	WP_275104815.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	753	+	-	2	-937	-185	3089020	3089772	WP_275104816.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	627	+	+	26	1	627	3089958	3090584	WP_275104817.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	996	+	-	11	701	1696	3090658	3091653	WP_275104818.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	657	+	-	13	1706	2362	3091663	3092319	WP_275104819.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	207	+	+	16	2459	2665	3092416	3092622	WP_126153662.1#7	NZ_CP119082.1	GCF_029027965.1
WP_275104817.1#7|Paracoccus_qomolangmaensis	852	+	-	0	2757	3608	3092714	3093565	WP_275104820.1#7	NZ_CP119082.1	GCF_029027965.1



WP_188713593.1#31|Paracoccus_acridae	990	-	+	12	-4050	-3061	97757	98746	WP_188713595.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	1473	-	+	6	-2844	-1372	96068	97540	WP_188713594.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	258	-	+	10	-1260	-1003	95699	95956	WP_103173484.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	747	-	-	2	-929	-183	94879	95625	WP_103173485.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	636	-	+	26	1	636	94060	94695	WP_188713593.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	996	-	-	11	872	1867	92829	93824	WP_188713592.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	657	-	-	13	1882	2538	92158	92814	WP_188713591.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	207	-	+	16	2632	2838	91858	92064	WP_103173489.1#31	NZ_BMIV01000001.1	GCF_014642735.1
WP_188713593.1#31|Paracoccus_acridae	612	-	+	24	3107	3718	90978	91589	WP_188713590.1#31	NZ_BMIV01000001.1	GCF_014642735.1



WP_207469153.1#5|Paracoccus_fontiphilus	990	+	+	12	-4017	-3028	21980	22969	WP_207469145.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	1473	+	+	6	-2811	-1339	23186	24658	WP_207469147.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	255	+	+	10	-1220	-966	24777	25031	WP_207469149.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	747	+	-	2	-900	-154	25097	25843	WP_207469151.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	648	+	+	26	1	648	25998	26645	WP_207469153.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	996	+	-	11	880	1875	26877	27872	WP_207469155.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	657	+	-	13	1885	2541	27882	28538	WP_207469165.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	207	+	+	16	2637	2843	28634	28840	WP_103173489.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1
WP_207469153.1#5|Paracoccus_fontiphilus	462	+	-	0	3109	3570	29106	29567	WP_207469167.1#5	NZ_JAFNAW010000026.1	GCF_017356265.1



WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	243	+	-	0	-2947	-2705	479531	479773	WP_119308397.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	636	+	-	0	-2642	-2007	479836	480471	WP_119308284.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	720	+	+	0	-1766	-1047	480712	481431	WP_119308285.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	858	+	+	15	-926	-69	481552	482409	WP_119308286.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	714	+	+	26	1	714	482479	483192	WP_162916660.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	399	+	+	17	1004	1402	483482	483880	WP_162916662.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	612	+	-	14	1502	2113	483980	484591	WP_119308289.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	915	+	+	25	2547	3461	485025	485939	WP_205563246.1#22	NZ_QNUM01000004.1	GCF_003574655.1
WP_162916660.1#22|Cohaesibacter_haloalkalitolerans	2052	+	+	20	3574	5625	486052	488103	WP_119308290.1#22	NZ_QNUM01000004.1	GCF_003574655.1



WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	369	+	+	0	-1692	-1324	65683	66051	WP_425213952.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	312	+	+	0	-1009	-698	66366	66677	WP_425213953.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	333	+	+	0	-705	-373	66670	67002	WP_425213954.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	96	+	+	28	-280	-185	67095	67190	pseudogene_12.2*#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	651	+	+	26	1	651	67376	68026	WP_425213955.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	576	+	-	0	663	1238	68038	68613	WP_425213956.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	927	+	+	0	1463	2389	68838	69764	WP_425213957.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	726	+	-	0	2416	3141	69791	70516	WP_425213958.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1
WP_425213955.1#12|Tumidithrix_helvetica_PCC_7403	192	+	+	0	3323	3514	70698	70889	WP_330481561.1#12	NZ_CBDDRA010000002.1	GCF_965232925.1



WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	1458	+	-	0	-4145	-2688	106853	108310	WP_002727705.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	1473	+	-	0	-2688	-1216	108310	109782	WP_002727707.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	288	+	-	0	-1219	-932	109779	110066	WP_002727709.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	795	+	-	23	-891	-97	110107	110901	WP_002727711.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	696	+	+	26	1	696	110999	111694	WP_002727713.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	840	+	+	0	785	1624	111783	112622	WP_002727715.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	1113	+	+	0	1799	2911	112797	113909	WP_002727717.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	615	+	-	0	2983	3597	113981	114595	WP_002727718.1#20	NZ_CAHP01000015.1	GCF_000294655.1
WP_002727713.1#20|Magnetospirillum_molischianum_DSM_120	603	+	-	0	3612	4214	114610	115212	WP_002727719.1#20	NZ_CAHP01000015.1	GCF_000294655.1



WP_082914677.1#8|Paramagnetospirillum_marisnigri	1575	-	+	0	-5911	-4337	99615	101189	WP_082914679.1#8	NZ_LWQT01000039.1	GCF_001650715.1
