WP_379864049.1#22|Laceyella_putida	945	-	-	0	-4581	-3637	4958	5902	WP_379864053.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1
WP_379864049.1#22|Laceyella_putida	552	-	+	0	-3467	-2916	4237	4788	WP_379864052.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1
WP_379864049.1#22|Laceyella_putida	339	-	+	0	-2879	-2541	3862	4200	WP_379864051.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1
WP_379864049.1#22|Laceyella_putida	1632	-	+	0	-2222	-591	1912	3543	WP_379864050.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1
WP_379864049.1#22|Laceyella_putida	849	-	+	21	1	849	472	1320	WP_379864049.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1
WP_379864049.1#22|Laceyella_putida	202	-	-	0	1119	1320	1	202	WP_379864048.1#22	NZ_JBHTBW010000019.1	GCF_042665195.1



WP_137315930.1#18|Pseudoduganella_umbonata	1599	+	+	20	-5624	-4026	277733	279331	WP_175424905.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	336	+	-	11	-3927	-3592	279430	279765	WP_371861487.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	453	+	-	4	-3496	-3044	279861	280313	WP_137315928.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	2646	+	+	5	-2946	-301	280411	283056	WP_137315929.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	1260	+	+	21	1	1260	283358	284617	WP_137315930.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	318	+	+	10	1465	1782	284822	285139	WP_307722168.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	888	+	-	6	1797	2684	285154	286041	WP_137315931.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	210	+	+	7	2824	3033	286181	286390	WP_137315932.1#18	NZ_JACHXS010000007.1	GCF_014192225.1
WP_137315930.1#18|Pseudoduganella_umbonata	1317	+	+	8	3132	4448	286489	287805	WP_137315933.1#18	NZ_JACHXS010000007.1	GCF_014192225.1



WP_131147887.1#19|Pseudoduganella_albidiflava	177	+	+	20	-4161	-3985	30065	30241	WP_371874865.1#19	NZ_BMWV01000015.1	GCF_014651415.1
