XP_033025546.1#31|Lacerta_agilis	6363	-	+	5	-42603	-36241	12294365	12300727	XP_033025500.1#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	4105	-	-	5	-33658	-29554	12287678	12291782	XP_033024211.1#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	5383	-	-	5	-24085	-18703	12276827	12282209	XP_033025499.1#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	6751	-	+	5	-14592	-7842	12265966	12272716	XP_033025501.1#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	708	-	+	12	1	708	12257416	12258123	XP_033025546.1#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	72	-	-	13	1425	1496	12256628	12256699	tRNA_31.5*#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	73	-	-	13	2544	2616	12255508	12255580	tRNA_31.6*#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	72	-	-	13	3328	3399	12254725	12254796	tRNA_31.3*#31	NC_046325.1	GCF_009819535.1
XP_033025546.1#31|Lacerta_agilis	72	-	-	13	18466	18537	12239587	12239658	tRNA_31.2*#31	NC_046325.1	GCF_009819535.1



XP_048676728.1#70|Caretta_caretta	510	-	-	1	-168063	-167554	34835183	34835692	XP_074975111.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	6357	-	+	1	-50132	-43776	34711405	34717761	XP_074975110.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	417	-	+	1	-31850	-31434	34699063	34699479	XP_048676730.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	10414	-	+	14	-30148	-19735	34687364	34697777	pseudogene_70.8*#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	4491	-	+	1	1	4491	34663138	34667628	XP_048676728.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	687	-	+	14	7921	8607	34659022	34659708	pseudogene_70.3*#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	2197	-	+	1	13558	15754	34651875	34654071	XP_048676723.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	2384	-	+	1	18926	21309	34646320	34648703	XP_048676725.1#70	NC_134218.1	GCF_965140235.1
XP_048676728.1#70|Caretta_caretta	2034	-	+	1	23857	25890	34641739	34643772	XP_074974655.1#70	NC_134218.1	GCF_965140235.1



XP_044842552.1#37|Mauremys_mutica	459	+	-	1	-417509	-417051	56012011	56012469	XP_044840919.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	951	+	+	6	-88957	-88007	56340563	56341513	XP_044840920.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	954	+	+	6	-82218	-81265	56347302	56348255	XP_044840921.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	699	+	+	1	-18710	-18012	56410810	56411508	XP_044840505.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	1135	+	+	12	1	1135	56429521	56430655	XP_044842552.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	4285	+	+	1	17061	21345	56446581	56450865	XP_044841993.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	444	+	+	1	42965	43408	56472485	56472928	XP_044841090.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	6744	+	+	1	47535	54278	56477055	56483798	XP_044842351.1#37	NC_059084.1	GCF_020497125.1
XP_044842552.1#37|Mauremys_mutica	428	+	+	14	58418	58845	56487938	56488365	pseudogene_37.4*#37	NC_059084.1	GCF_020497125.1



XP_048676725.1#11|Caretta_caretta	10414	-	+	14	-49073	-38660	34687364	34697777	pseudogene_11.4*#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	4491	-	+	1	-18924	-14434	34663138	34667628	XP_048676728.1#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	687	-	+	14	-11004	-10318	34659022	34659708	pseudogene_11.2*#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	2197	-	+	1	-5367	-3171	34651875	34654071	XP_048676723.1#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	2384	-	+	1	1	2384	34646320	34648703	XP_048676725.1#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	2034	-	+	1	4932	6965	34641739	34643772	XP_074974655.1#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	829	-	+	1	13010	13838	34634866	34635694	XP_048676734.2#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	20099	-	-	13	37887	57985	34590719	34610817	lncRNA_11.7*#11	NC_134218.1	GCF_965140235.1
XP_048676725.1#11|Caretta_caretta	5556	-	+	10	78268	83823	34564881	34570436	XP_048676717.1#11	NC_134218.1	GCF_965140235.1



XP_053218307.1#15|Podarcis_raffonei	10267	-	+	1	-53561	-43295	41870373	41880639	XP_053218011.1#15	NC_070614.1	GCF_027172205.1
XP_053218307.1#15|Podarcis_raffonei	9117	-	-	13	-30481	-21365	41848443	41857559	lncRNA_15.9*#15	NC_070614.1	GCF_027172205.1
XP_053218307.1#15|Podarcis_raffonei	4524	-	-	13	-17536	-13013	41840091	41844614	lncRNA_15.7*#15	NC_070614.1	GCF_027172205.1
XP_053218307.1#15|Podarcis_raffonei	2897	-	+	1	-6547	-3651	41830729	41833625	XP_053217063.1#15	NC_070614.1	GCF_027172205.1
XP_053218307.1#15|Podarcis_raffonei	2662	-	+	12	1	2662	41824416	41827077	XP_053218307.1#15	NC_070614.1	GCF_027172205.1
XP_053218307.1#15|Podarcis_raffonei	4303	-	+	1	7306	11608	41815470	41819772	XP_053218619.1#15	NC_070614.1	GCF_027172205.1
