WP_187585754.1#63|Gordonia_sp__OPL2	663	-	+	0	-1931	-1269	196490	197152	WP_262365557.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	417	-	-	0	-1257	-841	196062	196478	WP_187585760.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	321	-	+	0	-672	-352	195573	195893	WP_187585758.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	294	-	+	0	-352	-59	195280	195573	WP_187585756.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	1299	-	+	67	1	1299	193922	195220	WP_187585754.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	516	-	+	3	1296	1811	193410	193925	WP_187585752.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	429	-	+	0	1874	2302	192919	193347	WP_187585750.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	261	-	+	0	2450	2710	192511	192771	WP_187585748.1#63	NZ_RKME01000007.1	GCF_003797825.1
WP_187585754.1#63|Gordonia_sp__OPL2	837	-	+	0	2820	3656	191565	192401	WP_187585746.1#63	NZ_RKME01000007.1	GCF_003797825.1



WP_239892363.1#118|Laribacter_hongkongensis	2320	-	+	69	-5239	-2920	5592	7911	pseudogene_118.5*#118	NZ_JAJAXQ010000061.1	GCF_022394435.1
WP_239892363.1#118|Laribacter_hongkongensis	534	-	+	0	-2923	-2390	5062	5595	WP_239892369.1#118	NZ_JAJAXQ010000061.1	GCF_022394435.1
WP_239892363.1#118|Laribacter_hongkongensis	1088	-	+	18	-2106	-1019	3691	4778	WP_239892367.1#118	NZ_JAJAXQ010000061.1	GCF_022394435.1
WP_239892363.1#118|Laribacter_hongkongensis	435	-	+	0	-910	-476	3148	3582	WP_239892365.1#118	NZ_JAJAXQ010000061.1	GCF_022394435.1
